languageCode,translationId,languageName,languageNameInEnglish,dialect,homeDomain,title,description,Redistributable,Copyright,UpdateDate,publicationURL,OTbooks,OTchapters,OTverses,NTbooks,NTchapters,NTverses,DCbooks,DCchapters,DCverses,FCBHID,Certified,inScript,swordName,rodCode,textDirection,downloadable,font,shortTitle,PODISBN,script,sourceDate,licence_ID,licence_File,licence_Language,licence_Dialect,licence_Vernacular_Title,licence_Licence_Type,licence_Licence_Version,licence_CC_Licence_Link,licence_Copyright_Holder,licence_Copyright_Years,licence_Translation_by,licence_date_read,status_download_path,status_download_date,status_unzip_path,status_unzip_date,status_extract_path,status_extract_date,status_extract_renamed_date,status_last_error
ong,ong,Olo,Olo,,png.bible,Il Teingipe Ma Ili Topwepe Lapiri Lirouku,The New Testament in the Olo Language of Papua New Guinea,True,"Copyright © 1997 Wycliffe Bible Translators, Inc.",2016-08-30,http://png.bible/ong/,0.0,0.0,0.0,27.0,260.0,7890.0,0.0,0.0,0.0,ONGTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ong1997eb,,ltr,True,Andika,Olo NT,978-1-5313-0506-2,Latin,2020-10-09,ong,C:\ebible_data\projects\ong\copr.htm,Olo,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1997,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\ong--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\ong,2025-05-01,C:\ebible_data\corpus\ong-ong.txt,2025-05-01,,
ons,ons,Ono,Ono,,png.bible,Waom Yesu Wane Sigi Maep Don,The New Testament in the Ono Language of Papua New Guinea,True,Copyright © 1991 The Bible Society of Papua New Guinea,2012-10-23,http://png.bible/ons/,0.0,0.0,0.0,27.0,260.0,7942.0,0.0,0.0,0.0,ONSPNG,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ons1991eb,,ltr,True,Andika,Ono NT,978-1-5313-0510-9,Latin,2015-03-05,ons,C:\ebible_data\projects\ons\copr.htm,Ono,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Language:,Copyright © 1991 The Bible Society of Papua New Guinea,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\ons--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\ons,2025-05-01,C:\ebible_data\corpus\ons-ons.txt,2025-05-01,,
ood,oodNT,Tohono O'odham,Tohono O'odham,,ebible.org,Jiosh Wechij O'ohana,New Testament in Tohono O'odham (US:ood:Tohono O'odham),True,"Copyright © 2010 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/oodNT/,0.0,0.0,0.0,27.0,260.0,7563.0,0.0,0.0,0.0,OODWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ood2010eb,,ltr,True,Gentium Plus,Tohono O'odham NT,978-1-5313-0511-6,Latin,2014-05-15,oodNT,C:\ebible_data\projects\oodNT\copr.htm,Tohono O'odham,,Jiosh Wechij O'ohana,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2010,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\oodNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\oodNT,2025-05-01,C:\ebible_data\corpus\ood-oodNT.txt,2025-05-01,,
opm,opm,Oksapmin,Oksapmin,,png.bible,Got orhe meng brak ban,The New Testament in the Oksapmin Language of Papua New Guinea,True,"Copyright © 1992 Wycliffe Bible Translators, Inc.",2016-08-30,http://png.bible/opm/,0.0,0.0,0.0,27.0,260.0,7693.0,0.0,0.0,0.0,OPMTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,opm1992eb,,ltr,True,Andika,Oksapmin NT,978-1-5313-0512-3,Latin,2020-10-09,opm,C:\ebible_data\projects\opm\copr.htm,Oksapmin,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1992,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\opm--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\opm,2025-05-01,C:\ebible_data\corpus\opm-opm.txt,2025-05-01,,
ory,ory,ଓଡ଼ିଆ‎,Oriya,,ebible.org,ଇଣ୍ଡିୟାନ ରିୱାଇସ୍ଡ୍ ୱରସନ୍ ଓଡିଆ,The Indian Revised Version Holy Bible in the Oriya language of India (BCS 2021),True,"Copyright © 2017, 2019, 2021 Bridge Connectivity Solutions",2020-04-09,http://ebible.org/ory/,39.0,929.0,23145.0,27.0,260.0,7959.0,0.0,0.0,0.0,ORYIRV,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ory2017eb,,ltr,True,FreeSerif,Oriya Indian Revised Version Bible,,Oriya,2023-04-14,ory,C:\ebible_data\projects\ory\copr.htm,ଓଡ଼ିଆ‎ (Oriya),,ଇଣ୍ଡିୟାନ ରିୱାଇସ୍ଡ୍ ୱରସନ୍ ଓଡିଆ,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Bridge Connectivity Solutions,"copyright © 2017, 2019, 2021",,2025-05-01,C:\ebible_data\downloads\ory--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\ory,2025-05-01,C:\ebible_data\corpus\ory-ory.txt,2025-05-01,,
ote,oteNT,"Otomi, Mezquital","Otomi, Mezquital",,ebible.org,Ra 'Ra'yo Testamento,"New Testament in Otomi, Mezquital (MX:ote:Otomi, Mezquital)",True,"Copyright © 2008 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/oteNT/,0.0,0.0,0.0,27.0,260.0,7951.0,0.0,0.0,0.0,OTETBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ote2008eb,,ltr,True,Gentium Plus,Mezquital Otomi NT,978-1-5313-0513-0,Latin,2014-05-01,oteNT,C:\ebible_data\projects\oteNT\copr.htm,"Otomi, Mezquital",,Ra 'Ra'yo Testamento,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2008,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\oteNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\oteNT,2025-05-01,C:\ebible_data\corpus\ote-oteNT.txt,2025-05-01,,
otm,otmNT,"Otomi, Eastern Highland","Otomi, Eastern Highland",,ebible.org,Ra ʼdaʼyonhogui nangue ma Hmuhʉ ra Jesucristo,"New Testament in Otomi, Eastern Highland (MX:otm:Otomi, Eastern Highland)",True,"Copyright © 1974 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/otmNT/,0.0,0.0,0.0,27.0,260.0,7872.0,0.0,0.0,0.0,OTMWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,otm1974eb,,ltr,True,Gentium,Eastern Highland Otomi NT,978-1-5313-0514-7,Latin,2014-05-01,otmNT,C:\ebible_data\projects\otmNT\copr.htm,"Otomi, Eastern Highland",,Ra ʼdaʼyonhogui nangue ma Hmuhʉ ra Jesucristo,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1974,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\otmNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\otmNT,2025-05-01,C:\ebible_data\corpus\otm-otmNT.txt,2025-05-01,,
otn,otnNT,"Otomi, Tenango","Otomi, Tenango",,ebible.org,Ja ua ra̱ ʼdaʼyo cohi bi gomi̱ Oja̱ yø ja̱ʼi̱,"New Testament in Otomi, Tenango (MX:otn:Otomi, Tenango)",True,"Copyright © 1975 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/otnNT/,0.0,0.0,0.0,27.0,260.0,7939.0,0.0,0.0,0.0,OTNWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,otn1975eb,,ltr,True,Gentium,Tenango Otomi NT,978-1-5313-0515-4,Latin,2014-05-01,otnNT,C:\ebible_data\projects\otnNT\copr.htm,"Otomi, Tenango",,Ja ua ra̱ ʼdaʼyo cohi bi gomi̱ Oja̱ yø ja̱ʼi̱,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1975,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\otnNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\otnNT,2025-05-01,C:\ebible_data\corpus\otn-otnNT.txt,2025-05-01,,
otq,otqNT,"Otomi, Querétaro","Otomi, Querétaro",,ebible.org,Àr 'ra'yo nkohi Jö har ñhöñhö maxei nto̱ngwi ár mahwifi har ha̱i m'onda ne har ñhömfo̱,"New Testament in Otomi, Querétaro (MX:otq:Otomi, Querétaro)",True,"Copyright © 2009 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/otqNT/,0.0,0.0,0.0,27.0,260.0,7958.0,0.0,0.0,0.0,OTQTBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,otq2009eb,,ltr,True,Gentium Plus,Querétaro Otomi NT,978-1-5313-0516-1,Latin,2014-05-01,otqNT,C:\ebible_data\projects\otqNT\copr.htm,"Otomi, Querétaro",,Àr 'ra'yo nkohi Jö har ñhöñhö maxei nto̱ngwi ár mahwifi har ha̱i m'onda ne har ñhömfo̱,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2009,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\otqNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\otqNT,2025-05-01,C:\ebible_data\corpus\otq-otqNT.txt,2025-05-01,,
ots,otsNT,"Otomi, Estado de México","Otomi, Estado de México",,ebible.org,"El Nuevo Testamento en otomí de San Felipe Santiago, Edo. de México","New Testament in Otomi, Estado de México (MX:ots:Otomi, Estado de México)",True,"Copyright © 1975 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/otsNT/,0.0,0.0,0.0,27.0,260.0,7921.0,0.0,0.0,0.0,OTSWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,ots1975eb,,ltr,True,Gentium Plus,Estado de México Otomi NT,978-1-5313-0517-8,Latin,2014-05-01,otsNT,C:\ebible_data\projects\otsNT\copr.htm,"Otomi, Estado de México",,"El Nuevo Testamento en otomí de San Felipe Santiago, Edo. de México",by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1975,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\otsNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\otsNT,2025-05-01,C:\ebible_data\corpus\ots-otsNT.txt,2025-05-01,,
pab,pabNT,Parecís,Parecís,,ebible.org,Waitare Wenati Aho,New Testament in Parecís (BR:pab:Parecís),True,"Copyright © 2012 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/pabNT/,0.0,0.0,0.0,27.0,260.0,7958.0,0.0,0.0,0.0,PABTBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pab2012eb,,ltr,True,Gentium,Parecís NT,978-1-5313-0518-5,Latin,2014-05-01,pabNT,C:\ebible_data\projects\pabNT\copr.htm,Parecís,,Waitare Wenati Aho,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2012,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\pabNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pabNT,2025-05-01,C:\ebible_data\corpus\pab-pabNT.txt,2025-05-01,,
pad,padNT,Paumarí,Paumarí,,ebible.org,Deus Athi Kapapirani Hida,New Testament in Paumarí (BR:pad:Paumarí),True,"Copyright © 2010 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/padNT/,0.0,0.0,0.0,27.0,260.0,7781.0,0.0,0.0,0.0,PADWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pad2010eb,,ltr,True,Gentium,Paumarí NT,978-1-5313-0519-2,Latin,2014-05-01,padNT,C:\ebible_data\projects\padNT\copr.htm,Paumarí,,Deus Athi Kapapirani Hida,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2010,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\padNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\padNT,2025-05-01,C:\ebible_data\corpus\pad-padNT.txt,2025-05-01,,
pah,pahNT,Tenharim,Tenharim,,ebible.org,Tupanaʼga nhiʼig̃a,New Testament in Tenharim (BR:pah:Tenharim),True,"Copyright © 1996 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/pahNT/,0.0,0.0,0.0,27.0,260.0,7716.0,0.0,0.0,0.0,PAHTBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pah1996eb,,ltr,True,Gentium,Tenharim NT,978-1-5313-0520-8,Latin,2014-05-01,pahNT,C:\ebible_data\projects\pahNT\copr.htm,Tenharim,,Tupanaʼga nhiʼig̃a,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1996,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\pahNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pahNT,2025-05-01,C:\ebible_data\corpus\pah-pahNT.txt,2025-05-01,,
pan,pan,ਪੰਜਾਬੀ,"Panjabi, Eastern",,ebible.org,ਇੰਡਿਅਨ ਰਿਵਾਇਜ਼ਡ ਵਰਜ਼ਨ (IRV) - ਪੰਜਾਬੀ,The Indian Revised Version Holy Bible in the Eastern Punjabi language of India (BCS 2019),True,"Copyright © 2017, 2019 Bridge Connectivity Solutions",2023-04-13,http://ebible.org/pan/,39.0,929.0,23145.0,27.0,260.0,7959.0,0.0,0.0,0.0,PANIRV,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pan2017eb,,ltr,True,FreeSerif,Punjabi Indian Revised Version Bible,,Gurmukhi,2023-04-14,pan,C:\ebible_data\projects\pan\copr.htm,"ਪੰਜਾਬੀ (Panjabi, Eastern)",,ਇੰਡਿਅਨ ਰਿਵਾਇਜ਼ਡ ਵਰਜ਼ਨ (IRV) - ਪੰਜਾਬੀ,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Bridge Connectivity Solutions,"copyright © 2017, 2019",,2025-05-01,C:\ebible_data\downloads\pan--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pan,2025-05-01,C:\ebible_data\corpus\pan-pan.txt,2025-05-01,,
pao,paoNT,"Paiute, Northern","Paiute, Northern",,ebible.org,Te Naa Besa Unnepu,"New Testament in Paiute, Northern (US:pao:Paiute, Northern)",True,"Copyright © 2012 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/paoNT/,0.0,0.0,0.0,27.0,260.0,7040.0,0.0,0.0,0.0,PAONAB,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pao2012eb,,ltr,True,Gentium,Northern Paiute NT,978-1-5313-0521-5,Latin,2014-05-01,paoNT,C:\ebible_data\projects\paoNT\copr.htm,"Paiute, Northern",,Te Naa Besa Unnepu,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2012,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\paoNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\paoNT,2025-05-01,C:\ebible_data\corpus\pao-paoNT.txt,2025-05-01,,
peg,peg,Pengu,Pengo,,ebible.org,ସତ୍‌ ବଚନ୍‌,The New Testament in the Pengo language of India: ସତ୍‌ ବଚନ୍‌,True,Copyright © 2020 The Word for the World International,2023-04-13,http://ebible.org/peg/,0.0,0.0,0.0,25.0,253.0,7829.0,0.0,0.0,0.0,PEGTWF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,peg2020eb,,ltr,True,FreeSerif,Pengo NT,,Latin,2023-04-14,peg,C:\ebible_data\projects\peg\copr.htm,Pengu (Pengo),,ସତ୍‌ ବଚନ୍‌,by,4.0,http://creativecommons.org/licenses/by/4.0/,The Word for the World International,copyright © 2020,,2025-05-01,C:\ebible_data\downloads\peg--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\peg,2025-05-01,C:\ebible_data\corpus\peg-peg.txt,2025-05-01,,
pes,pesopcb,فارسی,Iranian Persian,,ebible.org,Biblica® Open Persian Contemporary Bible 2022,The Holy Bible in Iranian Persian: Biblica® Open Persian Contemporary Bible 2022,True,"Copyright © 2022 Biblica, Inc.",2023-04-13,http://ebible.org/pesopcb/,39.0,929.0,21547.0,27.0,260.0,7922.0,0.0,0.0,0.0,PESOPCB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pesopcb2022eb,,rtl,True,Amiri,Open Persian Contemporary Bible,,Latin,2023-04-14,pesopcb,C:\ebible_data\projects\pesopcb\copr.htm,فارسی (Iranian Persian),,Biblica® Open Persian Contemporary Bible 2022,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,"Biblica, Inc.",copyright © 2022,,2025-05-01,C:\ebible_data\downloads\pesopcb--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pesopcb,2025-05-01,C:\ebible_data\corpus\pes-pesopcb.txt,2025-05-01,,
pes,pesOPV,فارسی,Persian,,ebible.org,ترجمه قدیم,The Old Persian Version of the Holy Bible in the Persian language of Iran,True,public domain,2015-04-21,http://ebible.org/pesOPV/,39.0,929.0,23139.0,27.0,260.0,7951.0,0.0,0.0,0.0,PESPBS,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pesOPV1895eb,,rtl,True,XB Niloofar,Old Persion Version Bible,978-1-5313-0523-9,Arabic,2020-10-09,pesOPV,C:\ebible_data\projects\pesOPV\copr.htm,,,ترجمه قدیم,Public Domain,,,Public Domain,,,2025-05-01,C:\ebible_data\downloads\pesOPV--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pesOPV,2025-05-01,C:\ebible_data\corpus\pes-pesOPV.txt,2025-05-01,,
pib,pibNT,Yine,Yine,,ebible.org,Gerotu Tokanchi Gipiratkaluru,New Testament in Yine,True,"Copyright © 2008 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/pibNT/,0.0,0.0,0.0,27.0,260.0,7954.0,0.0,0.0,0.0,PIBWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pibNT2008eb,,ltr,True,Gentium,Yine NT,978-1-5313-0524-6,Latin,2014-05-01,pibNT,C:\ebible_data\projects\pibNT\copr.htm,Yine,,Gerotu Tokanchi Gipiratkaluru,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2008,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\pibNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pibNT,2025-05-01,C:\ebible_data\corpus\pib-pibNT.txt,2025-05-01,,
pio,pioNT,Piapoco,Piapoco,,ebible.org,El Nuevo Testamento de nuestro Señor Jesucristo en el idioma piapoco,New Testament in Piapoco,True,"Copyright © 2009 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/pioNT/,0.0,0.0,0.0,27.0,260.0,7874.0,0.0,0.0,0.0,PIOWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pio2009eb,,ltr,True,Gentium Plus,Piapoco NT,978-1-5313-0525-3,Latin,2014-05-01,pioNT,C:\ebible_data\projects\pioNT\copr.htm,Piapoco,,El Nuevo Testamento de nuestro Señor Jesucristo en el idioma piapoco,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2009,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\pioNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pioNT,2025-05-01,C:\ebible_data\corpus\pio-pioNT.txt,2025-05-01,,
pir,pirNT,Piratapuyo,Piratapuyo,,ebible.org,Cohãcjʉ̃ Yere Yahuducuri Tju,New Testament in Piratapuyo (CO:pir:Piratapuyo),True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/pirNT/,0.0,0.0,0.0,27.0,260.0,7753.0,0.0,0.0,0.0,PIRWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pir2011eb,,ltr,True,Gentium Plus,Piratapuyo NT,978-1-5313-0526-0,Latin,2014-05-01,pirNT,C:\ebible_data\projects\pirNT\copr.htm,Piratapuyo,,Cohãcjʉ̃ Yere Yahuducuri Tju,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\pirNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pirNT,2025-05-01,C:\ebible_data\corpus\pir-pirNT.txt,2025-05-01,,
piu,piu2006,Luritja,Pintupi-Luritja,Luritja,ebible.org,Luritja Bible,The New Testament and selected portions of the Old Testament in the Luritja language of Australia,True,Copyright © 2006 Bible Society of Australia,2020-01-06,http://ebible.org/piu2006/,29.0,296.0,455.0,27.0,260.0,7041.0,0.0,0.0,0.0,PIUBSA,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,piu2006eb,,ltr,True,DejaVu Serif,Luritja Bible,,Latin,2020-01-07,piu2006,C:\ebible_data\projects\piu2006\copr.htm,Luritja (Pintupi-Luritja),Luritja,Luritja Bible,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Bible Society of Australia,copyright © 2006,,2025-05-01,C:\ebible_data\downloads\piu2006--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\piu2006,2025-05-01,C:\ebible_data\corpus\piu-piu2006.txt,2025-05-01,,
pjt,pjt,Pitjantjatjara,Pitjantjatjara,,ebible.org,Tjukurpa Palya,Portions of the Holy Bible in the Pitjantjatjara language of Australia,True,Copyright © 2019 Bible Society of Australia,2020-04-23,http://ebible.org/pjt/,17.0,229.0,3473.0,27.0,260.0,7507.0,0.0,0.0,0.0,PJTBSA,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pjt2019eb,,ltr,True,DejaVu Serif,Pitjantjatjara Shorter Bible,,Latin,2019-06-14,pjt,C:\ebible_data\projects\pjt\copr.htm,Pitjantjatjara,,Tjukurpa Palya,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Bible Society of Australia,copyright © 2019,"Translation by: The Pitjantjatjara Bible Translation Project, Wycliffe Bible Translators and Bible Society Australia.",2025-05-01,C:\ebible_data\downloads\pjt--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pjt,2025-05-01,C:\ebible_data\corpus\pjt-pjt.txt,2025-05-01,,
pls,plsNT,San Marcos Tlalcoyalco  Popoloca,"Popoloca, San Marcos Tlalcoyalco",,ebible.org,Tti jian joajné Jesucristo,"New Testament in Popoloca, San Marcos Tlalcoyalco",True,"Copyright © 1982 Wycliffe Bible Translators, Inc.",2018-11-16,http://ebible.org/plsNT/,0.0,0.0,0.0,27.0,260.0,7947.0,0.0,0.0,0.0,PLSWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pls1982eb,,ltr,True,Gentium Plus,San Marcos Tlalcoyalco Popoloca NT,978-1-5313-0527-7,Latin,2014-05-01,plsNT,C:\ebible_data\projects\plsNT\copr.htm,"San Marcos Tlalcoyalco  Popoloca (Popoloca, San Marcos Tlalcoyalco)",,Tti jian joajné Jesucristo,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1982,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\plsNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\plsNT,2025-05-01,C:\ebible_data\corpus\pls-plsNT.txt,2025-05-01,,
plu,plu,Palikúr,Palikúr,,ebible.org,Uhokri Gannasan,New Testament in Palikúr,True,"Copyright © 1982 Wycliffe Bible Translators, Inc.",2015-03-17,http://ebible.org/plu/,0.0,0.0,0.0,27.0,260.0,7945.0,0.0,0.0,0.0,PLUWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,plu1982eb,,ltr,True,Gentium,Palikúr NT,978-1-5313-0528-4,Latin,2015-03-18,plu,C:\ebible_data\projects\plu\copr.htm,Palikúr,,Uhokri Gannasan,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1982,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\plu--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\plu,2025-05-01,C:\ebible_data\corpus\plu-plu.txt,2025-05-01,,
pma,pma,Paama,Paama,,ebible.org,Paama Bible,Portions of the Holy Bible in the Paama Language of Vanuatu,True,"Copyright © 2011 Wycliffe Bible Translators, Inc.",2022-03-11,http://ebible.org/pma/,27.0,259.0,3085.0,27.0,260.0,7916.0,0.0,0.0,0.0,PMAWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,pma2011eb,,ltr,True,DejaVu Serif,Paama Bible,978-1-5313-0529-1,Latin,2020-10-09,pma,C:\ebible_data\projects\pma\copr.htm,Paama,,Paama Bible,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2011,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\pma--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\pma,2025-05-01,C:\ebible_data\corpus\pma-pma.txt,2025-05-01,,
poe,poeNT,"Popoloca, San Juan Atzingo","Popoloca, San Juan Atzingo",,ebible.org,Tí Nuevo Testamento cuènte Inchéni Jesucristo Cʼóna Nquìva,"New Testament in Popoloca, San Juan Atzingo",True,"Copyright © 1982 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/poeNT/,0.0,0.0,0.0,27.0,260.0,7955.0,0.0,0.0,0.0,POETBL,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,poe1982eb,,ltr,True,Gentium Plus,San Juan Atzingo Popoloca NT,978-1-5313-0530-7,Latin,2014-05-01,poeNT,C:\ebible_data\projects\poeNT\copr.htm,"Popoloca, San Juan Atzingo",,Tí Nuevo Testamento cuènte Inchéni Jesucristo Cʼóna Nquìva,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1982,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\poeNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\poeNT,2025-05-01,C:\ebible_data\corpus\poe-poeNT.txt,2025-05-01,,
